date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:57:02	8114/8114	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:01%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/1843	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/1843.json	(from https://boxsafe.com.au/lesson/bouts-and-contestants/)
17:57:03	178187/178187	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:02%20GMT	https://boxsafe.com.au/lesson/weight-divisions-weigh-ins-and-the-ring/?add-to-cart=270	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/lesson/weight-divisions-weigh-ins-and-the-ring/index09ca.html	(from https://boxsafe.com.au/lesson/weight-divisions-weigh-ins-and-the-ring/)
17:57:03	181154/181154	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:02%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/weight-divisions-weigh-ins-and-the-ring/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/indexe248.html	(from https://boxsafe.com.au/lesson/weight-divisions-weigh-ins-and-the-ring/)
17:57:04	2212/2212	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:03%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fbouts-and-contestants%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed1d3c.json	(from https://boxsafe.com.au/lesson/bouts-and-contestants/)
17:57:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:03%20GMT	https://boxsafe.com.au/?p=1843	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/indexc726.html	(from https://boxsafe.com.au/lesson/bouts-and-contestants/)
17:57:07	2380/2380	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:06%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fbouts-and-contestants%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed4eec	(from https://boxsafe.com.au/lesson/bouts-and-contestants/)
17:57:09	8112/8112	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:08%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2259	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2259.json	(from https://boxsafe.com.au/lesson/concussion-management/)
17:57:10	179603/179603	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:09%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/bouts-and-contestants/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/indexbeec.html	(from https://boxsafe.com.au/lesson/bouts-and-contestants/)
17:57:11	176923/176923	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:09%20GMT	https://boxsafe.com.au/lesson/bouts-and-contestants/?add-to-cart=270	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/lesson/bouts-and-contestants/index09ca.html	(from https://boxsafe.com.au/lesson/bouts-and-contestants/)
17:57:11	2212/2212	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:10%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fconcussion-management%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embedcee9.json	(from https://boxsafe.com.au/lesson/concussion-management/)
17:57:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:11%20GMT	https://boxsafe.com.au/?p=2259	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/indexaaa5.html	(from https://boxsafe.com.au/lesson/concussion-management/)
17:57:14	2380/2380	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:13%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fconcussion-management%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed8b7d	(from https://boxsafe.com.au/lesson/concussion-management/)
17:57:17	7888/7888	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:16%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2267	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2267.json	(from https://boxsafe.com.au/lesson/officials/)
17:57:18	179603/179603	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:16%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/concussion-management/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/indexc4f5.html	(from https://boxsafe.com.au/lesson/concussion-management/)
17:57:18	176035/176035	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:17%20GMT	https://boxsafe.com.au/lesson/concussion-management/?add-to-cart=270	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/lesson/concussion-management/index09ca.html	(from https://boxsafe.com.au/lesson/concussion-management/)
17:57:19	2154/2154	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:18%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fofficials%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed20b7.json	(from https://boxsafe.com.au/lesson/officials/)
17:57:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:20%20GMT	https://boxsafe.com.au/?p=2267	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/indexf90f.html	(from https://boxsafe.com.au/lesson/officials/)
17:57:22	2322/2322	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:21%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fofficials%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed26ff	(from https://boxsafe.com.au/lesson/officials/)
17:57:24	7996/7996	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:23%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2269	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2269.json	(from https://boxsafe.com.au/lesson/code-of-conduct/)
17:57:25	175118/175118	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:24%20GMT	https://boxsafe.com.au/lesson/officials/?add-to-cart=270	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/lesson/officials/index09ca.html	(from https://boxsafe.com.au/lesson/officials/)
17:57:26	179567/179567	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:24%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/officials/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/indexba11.html	(from https://boxsafe.com.au/lesson/officials/)
17:57:26	2182/2182	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:26%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fcode-of-conduct%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed8626.json	(from https://boxsafe.com.au/lesson/code-of-conduct/)
17:57:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:26%20GMT	https://boxsafe.com.au/?p=2269	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/indexa7b1.html	(from https://boxsafe.com.au/lesson/code-of-conduct/)
17:57:29	2350/2350	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:28%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fcode-of-conduct%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed2cd0	(from https://boxsafe.com.au/lesson/code-of-conduct/)
17:57:32	8014/8014	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:31%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/1845	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/1845.json	(from https://boxsafe.com.au/lesson/amateur-trainer-quiz/)
17:57:33	175737/175737	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:32%20GMT	https://boxsafe.com.au/lesson/code-of-conduct/?add-to-cart=270	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/lesson/code-of-conduct/index09ca.html	(from https://boxsafe.com.au/lesson/code-of-conduct/)
17:57:34	179585/179585	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:32%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/code-of-conduct/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/index25aa.html	(from https://boxsafe.com.au/lesson/code-of-conduct/)
17:57:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:33%20GMT	https://boxsafe.com.au/?p=1845	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/indexfeb5.html	(from https://boxsafe.com.au/lesson/amateur-trainer-quiz/)
17:57:34	2200/2200	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:33%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Famateur-trainer-quiz%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed5035.json	(from https://boxsafe.com.au/lesson/amateur-trainer-quiz/)
17:57:37	2368/2368	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:35%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Famateur-trainer-quiz%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embedaf58	(from https://boxsafe.com.au/lesson/amateur-trainer-quiz/)
17:57:39	7697/7697	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:39%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/4903	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/4903.json	(from https://boxsafe.com.au/lesson/vabl-trainers-licence-form/)
17:57:40	179600/179600	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:39%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/amateur-trainer-quiz/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/index562c.html	(from https://boxsafe.com.au/lesson/amateur-trainer-quiz/)
17:57:42	2239/2239	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:41%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fvabl-trainers-licence-form%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed524e.json	(from https://boxsafe.com.au/lesson/vabl-trainers-licence-form/)
17:57:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:41%20GMT	https://boxsafe.com.au/?p=4903	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/index6eda.html	(from https://boxsafe.com.au/lesson/vabl-trainers-licence-form/)
17:57:44	2407/2407	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:43%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fvabl-trainers-licence-form%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embedf5ad	(from https://boxsafe.com.au/lesson/vabl-trainers-licence-form/)
17:57:47	7875/7875	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:46%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2939	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2939.json	(from https://boxsafe.com.au/lesson/general-knowledge-and-descriptions-5/)
17:57:48	179618/179618	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:46%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/vabl-trainers-licence-form/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/index2735.html	(from https://boxsafe.com.au/lesson/vabl-trainers-licence-form/)
17:57:49	2283/2283	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:48%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fgeneral-knowledge-and-descriptions-5%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embedad3a.json	(from https://boxsafe.com.au/lesson/general-knowledge-and-descriptions-5/)
17:57:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:48%20GMT	https://boxsafe.com.au/?p=2939	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/index021b.html	(from https://boxsafe.com.au/lesson/general-knowledge-and-descriptions-5/)
17:57:51	2451/2451	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:50%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fgeneral-knowledge-and-descriptions-5%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embedf9fe	(from https://boxsafe.com.au/lesson/general-knowledge-and-descriptions-5/)
17:57:54	8661/8661	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:53%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2941	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2941.json	(from https://boxsafe.com.au/lesson/ring-regulations-and-contestant-weight-divisions-2/)
17:57:55	179648/179648	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:57:54%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/general-knowledge-and-descriptions-5/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/indexed7f.html	(from https://boxsafe.com.au/lesson/general-knowledge-and-descriptions-5/)
17:57:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:57:55%20GMT	https://boxsafe.com.au/?p=2941	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/indexf7c6.html	(from https://boxsafe.com.au/lesson/ring-regulations-and-contestant-weight-divisions-2/)
17:57:56	2353/2353	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:57:55%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fring-regulations-and-contestant-weight-divisions-2%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed26e1.json	(from https://boxsafe.com.au/lesson/ring-regulations-and-contestant-weight-divisions-2/)
17:57:59	2521/2521	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:57:57%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fring-regulations-and-contestant-weight-divisions-2%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embeddd68	(from https://boxsafe.com.au/lesson/ring-regulations-and-contestant-weight-divisions-2/)
17:58:01	8340/8340	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:00%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2943	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2943.json	(from https://boxsafe.com.au/lesson/bout-regulations-and-procedures-2/)
17:58:02	179690/179690	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:58:01%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/ring-regulations-and-contestant-weight-divisions-2/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/index0353.html	(from https://boxsafe.com.au/lesson/ring-regulations-and-contestant-weight-divisions-2/)
17:58:03	2268/2268	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:02%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fbout-regulations-and-procedures-2%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed09ed.json	(from https://boxsafe.com.au/lesson/bout-regulations-and-procedures-2/)
17:58:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:58:03%20GMT	https://boxsafe.com.au/?p=2943	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/index754d.html	(from https://boxsafe.com.au/lesson/bout-regulations-and-procedures-2/)
17:58:06	2436/2436	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:58:05%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fbout-regulations-and-procedures-2%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed0496	(from https://boxsafe.com.au/lesson/bout-regulations-and-procedures-2/)
17:58:08	7880/7880	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:07%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2945	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2945.json	(from https://boxsafe.com.au/lesson/scoring-3/)
17:58:09	179639/179639	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:58:08%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/bout-regulations-and-procedures-2/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/index9e4f.html	(from https://boxsafe.com.au/lesson/bout-regulations-and-procedures-2/)
17:58:10	2146/2146	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:10%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fscoring-3%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed3f14.json	(from https://boxsafe.com.au/lesson/scoring-3/)
17:58:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:58:10%20GMT	https://boxsafe.com.au/?p=2945	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/index82f7.html	(from https://boxsafe.com.au/lesson/scoring-3/)
17:58:14	2314/2314	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:58:13%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fscoring-3%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed4a3c	(from https://boxsafe.com.au/lesson/scoring-3/)
17:58:16	8146/8146	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:15%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2947	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2947.json	(from https://boxsafe.com.au/lesson/concussion-management-4/)
17:58:17	179567/179567	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:58:16%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/scoring-3/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/index1994.html	(from https://boxsafe.com.au/lesson/scoring-3/)
17:58:19	2216/2216	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:18%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fconcussion-management-4%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embedf17a.json	(from https://boxsafe.com.au/lesson/concussion-management-4/)
17:58:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:58:18%20GMT	https://boxsafe.com.au/?p=2947	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/index11c9.html	(from https://boxsafe.com.au/lesson/concussion-management-4/)
17:58:22	2384/2384	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:58:21%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Fconcussion-management-4%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed0a56	(from https://boxsafe.com.au/lesson/concussion-management-4/)
17:58:24	7882/7882	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:24%20GMT	https://boxsafe.com.au/wp-json/wp/v2/lessons/2949	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/wp/v2/lessons/2949.json	(from https://boxsafe.com.au/lesson/referee-3/)
17:58:25	179609/179609	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202024%2012:58:24%20GMT	https://boxsafe.com.au/my-courses/?redirect_to=https://boxsafe.com.au/lesson/concussion-management-4/	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/my-courses/indexb687.html	(from https://boxsafe.com.au/lesson/concussion-management-4/)
17:58:27	2146/2146	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Nov%202024%2012:58:26%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Freferee-3%2F	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embede290.json	(from https://boxsafe.com.au/lesson/referee-3/)
17:58:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202024%2012:58:26%20GMT	https://boxsafe.com.au/?p=2949	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/index3e92.html	(from https://boxsafe.com.au/lesson/referee-3/)
17:58:29	2314/2314	---MCZ	200	added ('OK')	text/xml	date:Sun,%2017%20Nov%202024%2012:58:28%20GMT	https://boxsafe.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fboxsafe.com.au%2Flesson%2Freferee-3%2F&format=xml	C:/My%20Web%20Sites/Boxsafe/boxsafe.com.au/wp-json/oembed/1.0/embed3b84	(from https://boxsafe.com.au/lesson/referee-3/)
